SystematicName,Gene,Vol_fL,log2_ratio
YOR207C,RET1,75,-0.088026808
YOR208W,PTP2,40,0.253417704
YOR208W,PTP2,45,-0.190872716
YOR208W,PTP2,50,0.081978717
YOR208W,PTP2,55,-0.502182064
YOR208W,PTP2,60,-0.002229905
YOR208W,PTP2,65,0.129310301
YOR208W,PTP2,70,0.346482602
YOR208W,PTP2,75,-0.315258986
YOR209C,NPT1,40,-0.298929263
YOR209C,NPT1,45,-0.219010823
YOR209C,NPT1,50,-0.170479424
YOR209C,NPT1,55,0.011278864
YOR209C,NPT1,60,-0.443833708
YOR209C,NPT1,65,0.241539666
YOR209C,NPT1,70,-0.019433211
YOR209C,NPT1,75,0.611212023
YOR210W,RPB10,40,0.190729514
YOR210W,RPB10,45,0.577148939
YOR210W,RPB10,50,-0.294519611
YOR210W,RPB10,55,-0.172000134
YOR210W,RPB10,60,-0.014385123
YOR210W,RPB10,65,-0.052879841
YOR210W,RPB10,70,0.030594476
YOR210W,RPB10,75,-0.538922731
YOR211C,MGM1,40,0.109235947
YOR211C,MGM1,45,-0.148788035
YOR211C,MGM1,50,0.05941848
YOR211C,MGM1,55,-0.239410916
YOR211C,MGM1,60,-0.211621388
YOR211C,MGM1,65,0.090755399
YOR211C,MGM1,70,0.214269936
YOR211C,MGM1,75,0.058784746
YOR212W,STE4,40,0.862961787
YOR212W,STE4,45,0.177333312
YOR212W,STE4,50,-0.086299846
YOR212W,STE4,55,-0.413627929
YOR212W,STE4,60,-0.083607413
YOR212W,STE4,65,-0.464092996
YOR212W,STE4,70,-0.14123142
YOR212W,STE4,75,-0.354013073
YOR213C,SAS5,40,0.64001054
YOR213C,SAS5,45,-0.356034406
YOR213C,SAS5,50,-0.383145084
YOR213C,SAS5,55,-0.235539113
YOR213C,SAS5,60,-0.080606046
YOR213C,SAS5,65,0.237281882
YOR213C,SAS5,70,-0.113977134
YOR213C,SAS5,75,-0.006142756
YOR214C,SPR2,40,-0.149552846
YOR214C,SPR2,45,-0.309855263
YOR214C,SPR2,50,-1.214435698
YOR214C,SPR2,55,0.019452363
YOR214C,SPR2,60,0.070078436
YOR214C,SPR2,65,-0.053515509
YOR214C,SPR2,70,0.628744193
YOR214C,SPR2,75,0.364744451
YOR215C,AIM41,40,-0.577839772
YOR215C,AIM41,45,-0.203275683
YOR215C,AIM41,50,0.550253612
YOR215C,AIM41,55,0.336318248
YOR215C,AIM41,60,0.290423368
YOR215C,AIM41,65,-0.336399913
YOR215C,AIM41,70,-0.33531528
YOR215C,AIM41,75,-0.109422966
YOR216C,RUD3,40,-0.664746118
YOR216C,RUD3,45,-0.448604938
YOR216C,RUD3,50,0.032651507
YOR216C,RUD3,55,0.034207664
YOR216C,RUD3,60,0.099844799
YOR216C,RUD3,65,0.269624093
YOR216C,RUD3,70,-0.104449086
YOR216C,RUD3,75,0.467021359
YOR217W,RFC1,40,-0.305212545
YOR217W,RFC1,45,-0.639459554
YOR217W,RFC1,50,-0.342895524
YOR217W,RFC1,55,0.090304553
YOR217W,RFC1,60,-0.152181017
YOR217W,RFC1,65,0.272079545
YOR217W,RFC1,70,0.370978595
YOR217W,RFC1,75,0.37295828
YOR218C,NA,40,-0.575084097
YOR218C,NA,45,-0.448598356
YOR218C,NA,50,0.017600977
YOR218C,NA,55,0.067402105
YOR218C,NA,60,5.76927e-4
YOR218C,NA,65,0.139301143
YOR218C,NA,70,-0.263955402
YOR218C,NA,75,0.679263966
YOR219C,STE13,40,0.272569049
YOR219C,STE13,45,-0.259833395
YOR219C,STE13,50,-0.285989842
YOR219C,STE13,55,-0.126366253
YOR219C,STE13,60,-0.090742343
YOR219C,STE13,65,0.221690298
YOR219C,STE13,70,0.231428405
YOR219C,STE13,75,-0.087106822
YOR220W,RCN2,40,0.122660783
YOR220W,RCN2,45,-0.547220587
YOR220W,RCN2,50,-0.022805337
YOR220W,RCN2,55,-0.014908679
YOR220W,RCN2,60,0.19055402
YOR220W,RCN2,65,0.345080117
YOR220W,RCN2,70,0.054577395
YOR220W,RCN2,75,-0.316694512
YOR221C,MCT1,40,0.009457376
YOR221C,MCT1,45,-0.51916332
YOR221C,MCT1,50,9.03378e-4
YOR221C,MCT1,55,-0.132406851
YOR221C,MCT1,60,-0.272736128
YOR221C,MCT1,65,-0.340344277
YOR221C,MCT1,70,0.038783262
YOR221C,MCT1,75,0.79731525
YOR222W,ODC2,40,0.223691069
YOR222W,ODC2,45,-0.964539546
YOR222W,ODC2,50,-0.513069582
YOR222W,ODC2,55,0.057476146
YOR222W,ODC2,60,0.143192751
YOR222W,ODC2,65,0.254713604
YOR222W,ODC2,70,0.076666671
YOR222W,ODC2,75,0.294480496
YOR223W,DSC3,40,-0.431124209
YOR223W,DSC3,45,-0.89773786
YOR223W,DSC3,50,0.256829012
YOR223W,DSC3,55,0.258819917
YOR223W,DSC3,60,0.098614363
YOR223W,DSC3,65,0.098296728
YOR223W,DSC3,70,0.249696124
YOR223W,DSC3,75,4.25e-5
YOR224C,RPB8,40,0.170838568
YOR224C,RPB8,45,0.130226947
YOR224C,RPB8,50,-0.325916809
YOR224C,RPB8,55,-0.127481165
YOR224C,RPB8,60,-0.350596491
YOR224C,RPB8,65,-0.200147383
YOR224C,RPB8,70,0.396470725
YOR224C,RPB8,75,0.131716719
YOR225W,NA,40,-0.929255601
YOR225W,NA,45,-0.331574044
YOR225W,NA,50,-0.064024157
YOR225W,NA,55,0.140872983
YOR225W,NA,60,0.174380582
YOR225W,NA,65,0.76252433
YOR225W,NA,70,0.120520634
YOR225W,NA,75,-0.496194806
YOR226C,ISU2,40,0.839313615
YOR226C,ISU2,45,-0.096890027
YOR226C,ISU2,50,0.158740476
YOR226C,ISU2,55,-0.180888486
YOR226C,ISU2,60,-0.242157621
YOR226C,ISU2,65,-0.311989095
YOR226C,ISU2,70,-0.410506635
YOR226C,ISU2,75,-0.194437212
YOR227W,HER1,40,0.177179674
YOR227W,HER1,45,-0.600642384
YOR227W,HER1,50,-0.109161127
YOR227W,HER1,55,0.244635021
YOR227W,HER1,60,-0.391362944
YOR227W,HER1,65,-0.333538314
YOR227W,HER1,70,0.557653128
YOR227W,HER1,75,0.097716881
YOR228C,MCP1,40,0.064368819
YOR228C,MCP1,45,-1.235864205
YOR228C,MCP1,50,-0.088606113
YOR228C,MCP1,55,-0.13403353
YOR228C,MCP1,60,-0.584962501
YOR228C,MCP1,65,0.188295816
YOR228C,MCP1,70,0.820098053
YOR228C,MCP1,75,0.145956354
YOR229W,WTM2,40,0.197537475
YOR229W,WTM2,45,0.107913959
YOR229W,WTM2,50,-0.051392011
YOR229W,WTM2,55,-0.180119682
YOR229W,WTM2,60,-0.31637446
YOR229W,WTM2,65,-0.190335139
YOR229W,WTM2,70,0.11396459
YOR229W,WTM2,75,0.221903727
YOR230W,WTM1,40,-0.296318792
YOR230W,WTM1,45,-0.815955045
YOR230W,WTM1,50,-0.289875052
YOR230W,WTM1,55,-0.068001866
YOR230W,WTM1,60,-0.253440029
YOR230W,WTM1,65,-0.207568199
YOR230W,WTM1,70,0.457840554
YOR230W,WTM1,75,0.821575506
YOR231C-A,NA,40,NA
YOR231C-A,NA,45,NA
YOR231C-A,NA,50,NA
YOR231C-A,NA,55,0.125530882
YOR231C-A,NA,60,2.788495895
YOR231C-A,NA,65,NA
YOR231C-A,NA,70,NA
YOR231C-A,NA,75,NA
YOR231W,MKK1,40,0.039916465
YOR231W,MKK1,45,-0.025908171
YOR231W,MKK1,50,-0.018836122
YOR231W,MKK1,55,-0.156410195
YOR231W,MKK1,60,-0.189378546
YOR231W,MKK1,65,0.065427791
YOR231W,MKK1,70,0.237126235
YOR231W,MKK1,75,0.004952793
YOR232W,MGE1,40,-0.674517069
YOR232W,MGE1,45,0.03690439
YOR232W,MGE1,50,-0.067232319
YOR232W,MGE1,55,-0.085585667
YOR232W,MGE1,60,0.22375152
YOR232W,MGE1,65,0.162190421
YOR232W,MGE1,70,0.196814064
YOR232W,MGE1,75,0.025402004
YOR233W,KIN4,40,-0.227559904
YOR233W,KIN4,45,-0.386204981
YOR233W,KIN4,50,-0.111560129
YOR233W,KIN4,55,-0.015884231
YOR233W,KIN4,60,-0.0649512
YOR233W,KIN4,65,-0.069003717
YOR233W,KIN4,70,0.274807205
YOR233W,KIN4,75,0.429791735
YOR234C,RPL33B,40,-0.567232235
YOR234C,RPL33B,45,0.444306553
YOR234C,RPL33B,50,-0.001462493
YOR234C,RPL33B,55,0.38888326
YOR234C,RPL33B,60,0.111385792
YOR234C,RPL33B,65,-0.096807243
YOR234C,RPL33B,70,-0.08763146
YOR234C,RPL33B,75,-0.515332929
YOR235W,NA,40,-0.837755853
YOR235W,NA,45,0.007574769
YOR235W,NA,50,-0.630553033
YOR235W,NA,55,0.23779518
YOR235W,NA,60,0.077291146
YOR235W,NA,65,-0.246695136
YOR235W,NA,70,0.497368144
YOR235W,NA,75,0.379186717
YOR236W,DFR1,40,-0.475602063
YOR236W,DFR1,45,-0.535275377
YOR236W,DFR1,50,-0.445520724
YOR236W,DFR1,55,-0.071419667
YOR236W,DFR1,60,0.078638498
YOR236W,DFR1,65,-0.21139901
YOR236W,DFR1,70,0.627592213
YOR236W,DFR1,75,0.526150553
YOR237W,HES1,40,-0.159540788
YOR237W,HES1,45,-0.227568893
YOR237W,HES1,50,-0.199875294
YOR237W,HES1,55,1.118583856
YOR237W,HES1,60,-0.142792124
YOR237W,HES1,65,-1.263830653
YOR237W,HES1,70,-0.336560977
YOR237W,HES1,75,0.130306118
YOR238W,NA,40,0.533917676
YOR238W,NA,45,0.278658901
YOR238W,NA,50,0.124008361
YOR238W,NA,55,-0.104857934
YOR238W,NA,60,-0.080650521
YOR238W,NA,65,-0.093115195
YOR238W,NA,70,-0.58711639
YOR238W,NA,75,-0.375902291
YOR239W,ABP140,40,-0.691248173
YOR239W,ABP140,45,-0.233212965
YOR239W,ABP140,50,0.091056729
YOR239W,ABP140,55,0.395602745
YOR239W,ABP140,60,-0.023520885
YOR239W,ABP140,65,-0.437986927
YOR239W,ABP140,70,0.334399869
YOR239W,ABP140,75,0.22213223000000001
YOR241W,MET7,40,0.152622143
YOR241W,MET7,45,-0.170957341
YOR241W,MET7,50,-0.40293409
YOR241W,MET7,55,-0.139040832
YOR241W,MET7,60,0.063920937
YOR241W,MET7,65,0.277637169
YOR241W,MET7,70,0.179398154
YOR241W,MET7,75,-0.080399694
YOR242C,SSP2,40,-0.559440316
YOR242C,SSP2,45,-0.441962904
YOR242C,SSP2,50,-0.592584767
YOR242C,SSP2,55,0.484690946
YOR242C,SSP2,60,0.320014023
YOR242C,SSP2,65,0.142999596
YOR242C,SSP2,70,0.134088542
YOR242C,SSP2,75,0.101545169
YOR243C,PUS7,40,1.20204417
YOR243C,PUS7,45,0.692538509
YOR243C,PUS7,50,-0.313831016
YOR243C,PUS7,55,-0.454529879
YOR243C,PUS7,60,-0.634810508
YOR243C,PUS7,65,-0.435258391
YOR243C,PUS7,70,-0.855372166
YOR243C,PUS7,75,-0.706838723
YOR244W,ESA1,40,0.444239211
YOR244W,ESA1,45,-0.009798557
YOR244W,ESA1,50,0.174409159
YOR244W,ESA1,55,-0.190670863
YOR244W,ESA1,60,-0.190091258
YOR244W,ESA1,65,-0.030816553
YOR244W,ESA1,70,-0.393371806
YOR244W,ESA1,75,0.035212225
YOR245C,DGA1,40,-0.104932884
YOR245C,DGA1,45,-0.437732403
YOR245C,DGA1,50,-0.007479881
YOR245C,DGA1,55,-0.011504969
YOR245C,DGA1,60,0.318165161
YOR245C,DGA1,65,0.257513311
YOR245C,DGA1,70,0.061980485
YOR245C,DGA1,75,-0.219414989
YOR246C,ENV9,40,-0.254438112
YOR246C,ENV9,45,-0.122689385
YOR246C,ENV9,50,-0.1391434
YOR246C,ENV9,55,0.124972182
YOR246C,ENV9,60,0.424215797
YOR246C,ENV9,65,0.035811193
YOR246C,ENV9,70,0.01314358
YOR246C,ENV9,75,-0.203336422
YOR247W,SRL1,40,-3.615722917
YOR247W,SRL1,45,-3.443476603
YOR247W,SRL1,50,-1.140224433
YOR247W,SRL1,55,0.396314523
YOR247W,SRL1,60,0.608628358
YOR247W,SRL1,65,0.123984328
YOR247W,SRL1,70,1.072400668
YOR247W,SRL1,75,0.421366402
YOR248W,NA,40,NA
YOR248W,NA,45,NA
YOR248W,NA,50,NA
YOR248W,NA,55,NA
YOR248W,NA,60,2.407657969
YOR248W,NA,65,NA
YOR248W,NA,70,1.429684275
YOR248W,NA,75,NA
YOR249C,APC5,40,-0.058318933
YOR249C,APC5,45,0.046609534
YOR249C,APC5,50,-0.135948461
YOR249C,APC5,55,-0.246887497
YOR249C,APC5,60,0.162220774
YOR249C,APC5,65,0.214855706
YOR249C,APC5,70,0.0262844
YOR249C,APC5,75,-0.064892299
YOR250C,CLP1,40,-0.216235736
YOR250C,CLP1,45,-0.513426138
YOR250C,CLP1,50,-0.259058596
YOR250C,CLP1,55,-0.088205159
YOR250C,CLP1,60,-0.162870244
YOR250C,CLP1,65,-0.1480892
YOR250C,CLP1,70,0.350216461
YOR250C,CLP1,75,0.670719239
YOR251C,TUM1,40,0.862918255
YOR251C,TUM1,45,-0.022358048
YOR251C,TUM1,50,-0.53159142
YOR251C,TUM1,55,-0.050235533
YOR251C,TUM1,60,-0.375078491
YOR251C,TUM1,65,-0.154539838
YOR251C,TUM1,70,-0.084945712
YOR251C,TUM1,75,-0.109682053
YOR252W,TMA16,40,1.162705825
YOR252W,TMA16,45,0.99402006
YOR252W,TMA16,50,-0.03664205
YOR252W,TMA16,55,-0.393966996
YOR252W,TMA16,60,-0.763677943
YOR252W,TMA16,65,-0.9576556
YOR252W,TMA16,70,-1.303331192
YOR252W,TMA16,75,-0.931060579
YOR253W,NAT5,40,-0.4164078
YOR253W,NAT5,45,0.24728765
YOR253W,NAT5,50,-0.09947031
YOR253W,NAT5,55,0.1982517
YOR253W,NAT5,60,0.271269533
YOR253W,NAT5,65,-0.09501186
YOR253W,NAT5,70,0.219791647
YOR253W,NAT5,75,-0.56627887
YOR254C,SEC63,40,0.637093798
YOR254C,SEC63,45,0.391136401
YOR254C,SEC63,50,-0.100250483
YOR254C,SEC63,55,-0.085035861
YOR254C,SEC63,60,-0.21267797
YOR254C,SEC63,65,-0.348300909
YOR254C,SEC63,70,-0.18739016
YOR254C,SEC63,75,-0.451833365
YOR255W,OSW1,40,-0.876952174
YOR255W,OSW1,45,-0.221992328
YOR255W,OSW1,50,-0.55855577
YOR255W,OSW1,55,-0.345894886
YOR255W,OSW1,60,0.609482122
YOR255W,OSW1,65,0.168189982
YOR255W,OSW1,70,0.303516322
YOR255W,OSW1,75,0.320534906
YOR256C,TRE2,40,0.489671799
YOR256C,TRE2,45,-0.045711536999999997
YOR256C,TRE2,50,0.012798759
YOR256C,TRE2,55,-0.031772346
YOR256C,TRE2,60,-0.237549434
YOR256C,TRE2,65,-0.107721199
YOR256C,TRE2,70,-0.137265475
YOR256C,TRE2,75,-0.067250241
YOR257W,CDC31,40,0.586624669
YOR257W,CDC31,45,0.321541632
YOR257W,CDC31,50,0.039421056
YOR257W,CDC31,55,-0.268288117
YOR257W,CDC31,60,-0.334959156
YOR257W,CDC31,65,-0.116765831
YOR257W,CDC31,70,-0.479664823
YOR257W,CDC31,75,-0.061305468
YOR258W,HNT3,40,-0.336014499
YOR258W,HNT3,45,-0.110818486
YOR258W,HNT3,50,0.015309517
YOR258W,HNT3,55,-0.010739216
YOR258W,HNT3,60,0.446951575
YOR258W,HNT3,65,0.173774507
YOR258W,HNT3,70,-0.101948926
YOR258W,HNT3,75,-0.225122286
YOR259C,RPT4,40,0.158548062
YOR259C,RPT4,45,0.147941381
YOR259C,RPT4,50,-0.060453845
YOR259C,RPT4,55,-0.20951536
YOR259C,RPT4,60,-0.237560126
YOR259C,RPT4,65,-0.016513852
YOR259C,RPT4,70,-0.040189772
YOR259C,RPT4,75,0.192490926
YOR260W,GCD1,40,0.212137296
YOR260W,GCD1,45,0.115885442
YOR260W,GCD1,50,-0.089365173
YOR260W,GCD1,55,-0.161577742
YOR260W,GCD1,60,-0.345405696
YOR260W,GCD1,65,0.01582631
YOR260W,GCD1,70,-0.184846126
YOR260W,GCD1,75,0.317436196
YOR261C,RPN8,40,-0.145572211
YOR261C,RPN8,45,0.666741104
YOR261C,RPN8,50,0.083727428
YOR261C,RPN8,55,0.035270736
YOR261C,RPN8,60,0.180093991
YOR261C,RPN8,65,-0.473034819
YOR261C,RPN8,70,-0.040964701
YOR261C,RPN8,75,-0.740372712
YOR262W,GPN2,40,0.740652124
YOR262W,GPN2,45,0.432228293
YOR262W,GPN2,50,-0.029984726
YOR262W,GPN2,55,-0.240820511
YOR262W,GPN2,60,-0.296061089
YOR262W,GPN2,65,-0.356624042
YOR262W,GPN2,70,-0.763275266
YOR262W,GPN2,75,-0.044779281
YOR263C,NA,40,-1.057168919
YOR263C,NA,45,-1.871096495
YOR263C,NA,50,-1.142057817
YOR263C,NA,55,-0.266505187
YOR263C,NA,60,-0.612460553
YOR263C,NA,65,0.028308714
YOR263C,NA,70,1.332826905
YOR263C,NA,75,0.822740488
YOR264W,DSE3,40,-2.088630228
YOR264W,DSE3,45,-2.318472438
YOR264W,DSE3,50,-1.59645208
YOR264W,DSE3,55,-1.252212557
YOR264W,DSE3,60,-0.420212584
YOR264W,DSE3,65,0.855712448
YOR264W,DSE3,70,0.674874705
YOR264W,DSE3,75,1.411696669
YOR265W,RBL2,40,-1.483987406
YOR265W,RBL2,45,-0.163387417
YOR265W,RBL2,50,0.234025437
YOR265W,RBL2,55,0.324056958
YOR265W,RBL2,60,0.208115959
YOR265W,RBL2,65,0.058209568
YOR265W,RBL2,70,-0.013630799
YOR265W,RBL2,75,0.182271408
YOR266W,PNT1,40,-0.9058741
YOR266W,PNT1,45,-0.603293419
YOR266W,PNT1,50,-0.14733411
YOR266W,PNT1,55,-0.081858935
YOR266W,PNT1,60,0.275419138
YOR266W,PNT1,65,0.228795111
YOR266W,PNT1,70,0.423061555
YOR266W,PNT1,75,0.30721058
YOR267C,HRK1,40,-0.868085873
YOR267C,HRK1,45,-0.531178926
YOR267C,HRK1,50,0.267600742
YOR267C,HRK1,55,0.057023767
YOR267C,HRK1,60,-0.151357887
YOR267C,HRK1,65,0.175199739
YOR267C,HRK1,70,0.050536089
YOR267C,HRK1,75,0.536891515
YOR268C,NA,40,-0.102259843
YOR268C,NA,45,-0.327133254
YOR268C,NA,50,-0.218356908
YOR268C,NA,55,0.052714817
YOR268C,NA,60,-0.242741067
YOR268C,NA,65,-0.029747343
YOR268C,NA,70,0.897740157
YOR268C,NA,75,-0.542301349
YOR269W,PAC1,40,0.151756066
YOR269W,PAC1,45,-0.195647566
YOR269W,PAC1,50,-0.051180684
YOR269W,PAC1,55,-0.21763657
YOR269W,PAC1,60,-0.181172244
YOR269W,PAC1,65,0.018059127
YOR269W,PAC1,70,0.119637753
YOR269W,PAC1,75,0.274690599
YOR270C,VPH1,40,0.735569553
YOR270C,VPH1,45,0.0419369
YOR270C,VPH1,50,-0.362758655
YOR270C,VPH1,55,-0.088453136
YOR270C,VPH1,60,-0.233877501
YOR270C,VPH1,65,-0.08751784
YOR270C,VPH1,70,-0.108506779
YOR270C,VPH1,75,-0.203885802
YOR271C,FSF1,40,-1.250220007
YOR271C,FSF1,45,3.15641e-4
YOR271C,FSF1,50,0.058897251
YOR271C,FSF1,55,-0.03464322
YOR271C,FSF1,60,-0.094017865
YOR271C,FSF1,65,0.046974857
YOR271C,FSF1,70,0.015353746
YOR271C,FSF1,75,0.660608514
YOR272W,YTM1,40,0.732533088
YOR272W,YTM1,45,0.491195053
YOR272W,YTM1,50,-0.1586038
YOR272W,YTM1,55,-0.258062559
YOR272W,YTM1,60,-0.528499569
YOR272W,YTM1,65,-0.259216715
YOR272W,YTM1,70,-0.659512195
YOR272W,YTM1,75,0.054954625
YOR273C,TPO4,40,-0.529476977
YOR273C,TPO4,45,0.004956178
YOR273C,TPO4,50,-0.06627489
YOR273C,TPO4,55,-0.114552334
YOR273C,TPO4,60,-0.118281544
YOR273C,TPO4,65,0.525004244
YOR273C,TPO4,70,0.218371503
YOR273C,TPO4,75,-0.149854627
YOR274W,MOD5,40,0.335307588
YOR274W,MOD5,45,0.597510812
YOR274W,MOD5,50,-0.092977227
YOR274W,MOD5,55,-0.591472405
YOR274W,MOD5,60,-0.222597549
YOR274W,MOD5,65,0.287036935
YOR274W,MOD5,70,-0.439283887
YOR274W,MOD5,75,-0.30517234
YOR275C,RIM20,40,-0.040077439
YOR275C,RIM20,45,-0.464380835
YOR275C,RIM20,50,0.087709417
YOR275C,RIM20,55,-0.191875298
YOR275C,RIM20,60,-0.120476512
YOR275C,RIM20,65,0.259136443
YOR275C,RIM20,70,0.112848979
YOR275C,RIM20,75,0.222135737
YOR276W,CAF20,40,0.542561826
YOR276W,CAF20,45,0.722821127
YOR276W,CAF20,50,-0.051905182
YOR276W,CAF20,55,0.010169355
YOR276W,CAF20,60,-0.193105495
YOR276W,CAF20,65,-0.635521389
YOR276W,CAF20,70,-0.442780342
YOR276W,CAF20,75,-0.583900713
YOR277C,NA,40,NA
YOR277C,NA,45,NA
YOR277C,NA,50,NA
YOR277C,NA,55,NA
YOR277C,NA,60,NA
YOR277C,NA,65,NA
YOR277C,NA,70,3
YOR277C,NA,75,NA
YOR278W,HEM4,40,0.88936175
YOR278W,HEM4,45,-0.275159488
YOR278W,HEM4,50,-0.54325121
YOR278W,HEM4,55,-0.370471184
YOR278W,HEM4,60,0.001403302
YOR278W,HEM4,65,0.046380211
YOR278W,HEM4,70,-0.039238682
YOR278W,HEM4,75,-0.226476439
YOR279C,RFM1,40,0.14722891
YOR279C,RFM1,45,0.150088314
YOR279C,RFM1,50,0.370541044
YOR279C,RFM1,55,0.279538155
YOR279C,RFM1,60,5.7091e-4
YOR279C,RFM1,65,-0.387355735
YOR279C,RFM1,70,-0.510239581
YOR279C,RFM1,75,-0.305347541
YOR280C,FSH3,40,0.133946757
YOR280C,FSH3,45,-0.11745844
YOR280C,FSH3,50,-0.037886093
YOR280C,FSH3,55,-0.065199729
YOR280C,FSH3,60,0.005112923
YOR280C,FSH3,65,-0.022758628
YOR280C,FSH3,70,0.175080523
YOR280C,FSH3,75,-0.098385315
YOR281C,PLP2,40,0.602505722
YOR281C,PLP2,45,0.242451478
YOR281C,PLP2,50,0.018869761
YOR281C,PLP2,55,-0.013372332
YOR281C,PLP2,60,-0.339453535
YOR281C,PLP2,65,-0.388646151
YOR281C,PLP2,70,-0.528517637
YOR281C,PLP2,75,0.066612485
YOR282W,NA,40,-0.194195726
YOR282W,NA,45,0.193784198
YOR282W,NA,50,0.108412147
YOR282W,NA,55,0.128232929
YOR282W,NA,60,0.008272304
YOR282W,NA,65,-0.100121857
YOR282W,NA,70,0.093109404
YOR282W,NA,75,-0.311481965
YOR283W,NA,40,0.567600686
YOR283W,NA,45,0.325148803
YOR283W,NA,50,-0.284080901
YOR283W,NA,55,-0.296792555
YOR283W,NA,60,0.073718357
YOR283W,NA,65,-0.174577563
YOR283W,NA,70,-0.097700767
YOR283W,NA,75,-0.40191883900000003
YOR284W,HUA2,40,-0.739071086
YOR284W,HUA2,45,-0.831189288
YOR284W,HUA2,50,-0.087896074
YOR284W,HUA2,55,0.574570398
YOR284W,HUA2,60,0.64906952
YOR284W,HUA2,65,0.295222092
YOR284W,HUA2,70,0.051423905
YOR284W,HUA2,75,-0.792946939
YOR285W,RDL1,40,-0.050551863
YOR285W,RDL1,45,-0.018655258
YOR285W,RDL1,50,0.42562029
YOR285W,RDL1,55,0.165794011
YOR285W,RDL1,60,0.336362388
YOR285W,RDL1,65,-0.297107211
YOR285W,RDL1,70,-0.037469602
YOR285W,RDL1,75,-0.911768121
YOR286W,RDL2,40,1.100153596
YOR286W,RDL2,45,0.018474821
YOR286W,RDL2,50,-0.493109969
YOR286W,RDL2,55,-0.304445888
YOR286W,RDL2,60,-0.713844849
YOR286W,RDL2,65,-0.051633961
YOR286W,RDL2,70,-0.075976486
YOR286W,RDL2,75,-0.322188048
YOR287C,RRP36,40,0.14619448
YOR287C,RRP36,45,0.667908101
YOR287C,RRP36,50,0.309218395
YOR287C,RRP36,55,-0.303963901
YOR287C,RRP36,60,-0.215022256
YOR287C,RRP36,65,-0.375433219
YOR287C,RRP36,70,-0.55393428
YOR287C,RRP36,75,-0.086263702
YOR288C,MPD1,40,-0.265411689
YOR288C,MPD1,45,-0.483924852
YOR288C,MPD1,50,-0.09958415
YOR288C,MPD1,55,0.105730518
YOR288C,MPD1,60,0.393893187
YOR288C,MPD1,65,0.1992228
YOR288C,MPD1,70,0.209321033
YOR288C,MPD1,75,-0.276642586
YOR289W,NA,40,0.003325518
YOR289W,NA,45,-0.136687549
YOR289W,NA,50,0.602677215
YOR289W,NA,55,0.26784961
YOR289W,NA,60,0.268391361
YOR289W,NA,65,-0.410062104
YOR289W,NA,70,-0.335439773
YOR289W,NA,75,-0.699124886
YOR290C,SNF2,40,-0.603443392
YOR290C,SNF2,45,-0.824398866
YOR290C,SNF2,50,-0.246996356
YOR290C,SNF2,55,0.193709209
YOR290C,SNF2,60,-0.148527869
YOR290C,SNF2,65,0.04686782
YOR290C,SNF2,70,0.737338129
YOR290C,SNF2,75,0.249098947
YOR291W,YPK9,40,0.152712341
YOR291W,YPK9,45,-0.266144534
YOR291W,YPK9,50,-0.098574954
YOR291W,YPK9,55,0.018110652
YOR291W,YPK9,60,-0.225535238
YOR291W,YPK9,65,-0.142183506
YOR291W,YPK9,70,0.447809568
YOR291W,YPK9,75,-0.02206206
YOR292C,NA,40,0.503204251
YOR292C,NA,45,-0.194453142
YOR292C,NA,50,-0.080919995
YOR292C,NA,55,0.242659232
YOR292C,NA,60,-0.284638417
YOR292C,NA,65,-0.043693952
YOR292C,NA,70,-0.070185608
YOR292C,NA,75,-0.257594775
YOR293C-A,NA,40,-1.493550294
YOR293C-A,NA,45,-0.07057438
YOR293C-A,NA,50,-0.212012784
YOR293C-A,NA,55,0.5687666
YOR293C-A,NA,60,1.090060736
YOR293C-A,NA,65,-1.095400235
YOR293C-A,NA,70,-0.266368976
YOR293C-A,NA,75,-0.123793674
YOR293W,RPS10A,40,-1.081472519
YOR293W,RPS10A,45,-0.208127727
YOR293W,RPS10A,50,-0.178079903
YOR293W,RPS10A,55,-0.051126838
YOR293W,RPS10A,60,0.503516373
YOR293W,RPS10A,65,0.222966672
YOR293W,RPS10A,70,0.501296284
YOR293W,RPS10A,75,-0.299644824
YOR294W,RRS1,40,0.901245489
YOR294W,RRS1,45,0.525965786
YOR294W,RRS1,50,0.065836896
YOR294W,RRS1,55,-0.019396822
YOR294W,RRS1,60,-0.630002188
YOR294W,RRS1,65,-0.996474153
YOR294W,RRS1,70,-1.465082418
YOR294W,RRS1,75,0.200974279
YOR295W,UAF30,40,0.148440267
YOR295W,UAF30,45,0.067502568
YOR295W,UAF30,50,0.231537314
YOR295W,UAF30,55,0.252958889
YOR295W,UAF30,60,0.041052896
YOR295W,UAF30,65,-0.167344578
YOR295W,UAF30,70,-0.494078832
YOR295W,UAF30,75,-0.236784135
YOR296W,NA,40,-0.029464756
YOR296W,NA,45,-0.721448968
YOR296W,NA,50,-0.207546972
YOR296W,NA,55,-0.198178789
YOR296W,NA,60,-0.14321233
YOR296W,NA,65,0.344139374
YOR296W,NA,70,0.530358183
YOR296W,NA,75,0.079822002
YOR297C,TIM18,40,-0.331053553
YOR297C,TIM18,45,-0.54715142
YOR297C,TIM18,50,-0.307481007
YOR297C,TIM18,55,-0.014593225
YOR297C,TIM18,60,0.284967057
YOR297C,TIM18,65,0.073825635
YOR297C,TIM18,70,0.32908269
YOR297C,TIM18,75,0.257718239
